timestamp,confidence_777,norm_pos_x_777,norm_pos_y_777,gaze_point_3d_x_777,gaze_point_3d_y_777,gaze_point_3d_z_777,eye_center0_3d_x_777,eye_center0_3d_y_777,eye_center0_3d_z_777,eye_center1_3d_x_777,eye_center1_3d_y_777,eye_center1_3d_z_777,gaze_normal0_x_777,gaze_normal0_y_777,gaze_normal0_z_777,gaze_normal1_x_777,gaze_normal1_y_777,gaze_normal1_z_777,diameter0_2d_777,diameter1_2d_777,diameter0_3d_777,diameter1_3d_777
348155.4461999,0.0,0.8073418554801087,0.14388700384563968,228.80613540864243,125.28462539799506,377.60662833686536,-109.96018320003985,-155.06824835815752,139.61577230876603,nan,nan,nan,0.6775326372173647,0.5607057475123052,0.47598171205619855,nan,nan,nan,0.0,nan,-0.011544828642219507,nan
348155.5143779,0.0,0.4514377117381406,-0.1387425956447199,-32.28072676851909,247.26383881658228,397.1386561442931,nan,nan,nan,-105.01063212465179,-23.00875933155426,-17.183782974256097,nan,nan,nan,0.1454598107122654,0.5405451962962731,0.8286448782370984,nan,6.779246195741448e-06,nan,-0.05848769301194512
348155.5813198,0.0,0.8073418554801087,0.14388700384563968,228.80613540864243,125.28462539799506,377.60662833686536,-109.96018320003985,-155.06824835815752,139.61577230876603,nan,nan,nan,0.6775326372173647,0.5607057475123052,0.47598171205619855,nan,nan,nan,0.0,nan,-0.011544828642219507,nan
348155.6483341,0.0,0.4514377117381406,-0.1387425956447199,-32.28072676851909,247.26383881658228,397.1386561442931,nan,nan,nan,-105.01063212465179,-23.00875933155426,-17.183782974256097,nan,nan,nan,0.1454598107122654,0.5405451962962731,0.8286448782370984,nan,6.779246195741448e-06,nan,-0.05848769301194512
348155.7152463,0.0,0.8073418554801087,0.14388700384563968,228.80613540864243,125.28462539799506,377.60662833686536,-109.96018320003985,-155.06824835815752,139.61577230876603,nan,nan,nan,0.6775326372173647,0.5607057475123052,0.47598171205619855,nan,nan,nan,0.0,nan,-0.011544828642219507,nan
348155.7823721,0.0,0.8073418554801087,0.14388700384563968,228.80613540864243,125.28462539799506,377.60662833686536,-109.96018320003985,-155.06824835815752,139.61577230876603,nan,nan,nan,0.6775326372173647,0.5607057475123052,0.47598171205619855,nan,nan,nan,0.0,nan,-0.011544828642219507,nan
348155.8493915,0.0,0.4514377117381406,-0.1387425956447199,-32.28072676851909,247.26383881658228,397.1386561442931,nan,nan,nan,-105.01063212465179,-23.00875933155426,-17.183782974256097,nan,nan,nan,0.1454598107122654,0.5405451962962731,0.8286448782370984,nan,6.779246195741448e-06,nan,-0.05848769301194512
348155.9165256,0.0,0.8073418554801087,0.14388700384563968,228.80613540864243,125.28462539799506,377.60662833686536,-109.96018320003985,-155.06824835815752,139.61577230876603,nan,nan,nan,0.6775326372173647,0.5607057475123052,0.47598171205619855,nan,nan,nan,0.0,nan,-0.011544828642219507,nan
348155.9842484,0.0,0.4514377117381406,-0.1387425956447199,-32.28072676851909,247.26383881658228,397.1386561442931,nan,nan,nan,-105.01063212465179,-23.00875933155426,-17.183782974256097,nan,nan,nan,0.1454598107122654,0.5405451962962731,0.8286448782370984,nan,6.779246195741448e-06,nan,-0.05848769301194512
348156.0524831,0.0,0.8073418554801087,0.14388700384563968,228.80613540864243,125.28462539799506,377.60662833686536,-109.96018320003985,-155.06824835815752,139.61577230876603,nan,nan,nan,0.6775326372173647,0.5607057475123052,0.47598171205619855,nan,nan,nan,0.0,nan,-0.011544828642219507,nan
348156.1202167,0.0,0.4514377117381406,-0.1387425956447199,-32.28072676851909,247.26383881658228,397.1386561442931,nan,nan,nan,-105.01063212465179,-23.00875933155426,-17.183782974256097,nan,nan,nan,0.1454598107122654,0.5405451962962731,0.8286448782370984,nan,6.779246195741448e-06,nan,-0.05848769301194512
348156.1873488,0.0,0.8073418554801087,0.14388700384563968,228.80613540864243,125.28462539799506,377.60662833686536,-109.96018320003985,-155.06824835815752,139.61577230876603,nan,nan,nan,0.6775326372173647,0.5607057475123052,0.47598171205619855,nan,nan,nan,0.0,nan,-0.011544828642219507,nan
348156.2544974,0.0,0.4514377117381406,-0.1387425956447199,-32.28072676851909,247.26383881658228,397.1386561442931,nan,nan,nan,-105.01063212465179,-23.00875933155426,-17.183782974256097,nan,nan,nan,0.1454598107122654,0.5405451962962731,0.8286448782370984,nan,6.779246195741448e-06,nan,-0.05848769301194512
348156.3215145,0.0,0.8073418554801087,0.14388700384563968,228.80613540864243,125.28462539799506,377.60662833686536,-109.96018320003985,-155.06824835815752,139.61577230876603,nan,nan,nan,0.6775326372173647,0.5607057475123052,0.47598171205619855,nan,nan,nan,0.0,nan,-0.011544828642219507,nan
348156.3883361,0.0,0.4514377117381406,-0.1387425956447199,-32.28072676851909,247.26383881658228,397.1386561442931,nan,nan,nan,-105.01063212465179,-23.00875933155426,-17.183782974256097,nan,nan,nan,0.1454598107122654,0.5405451962962731,0.8286448782370984,nan,6.779246195741448e-06,nan,-0.05848769301194512
348156.4552738,0.0,0.8073418554801087,0.14388700384563968,228.80613540864243,125.28462539799506,377.60662833686536,-109.96018320003985,-155.06824835815752,139.61577230876603,nan,nan,nan,0.6775326372173647,0.5607057475123052,0.47598171205619855,nan,nan,nan,0.0,nan,-0.011544828642219507,nan
